date,gdelt_goldstein,gdelt_tone,gdelt_conflict_cnt,gdelt_coop_cnt,gdelt_mentions,gdelt_conflict_intensity
2024-07-03,-0.026770186335403786,-3.4223412617218036,501,1109,8958,-5.712050739957717
2024-07-04,0.39134233518665607,-2.520623474114213,302,957,7686,-5.961148648648648
2024-07-05,0.4870778267254039,-2.014190786079096,164,517,3800,-6.1006451612903225
2024-07-08,0.6115318416523235,-1.3912855272210045,121,460,3453,-7.1403669724770635
2024-07-09,0.9025776602775941,-2.28727755701939,375,1138,9039,-5.573020527859238
2024-07-10,0.11349507202426082,-2.5147330961021415,369,950,6929,-6.0706051873198845
2024-07-11,0.5036422067487948,-2.6130167550296,501,1366,9990,-5.386695278969957
2024-07-12,0.48619824341279794,-2.5030304703874187,424,1170,8973,-5.8966751918158575
2024-07-15,-0.4391304347826086,-3.6837285173288197,304,662,7453,-6.704561403508772
2024-07-16,-0.26699751861042187,-2.3367077926768496,637,1378,13685,-6.264579901153212
2024-07-17,0.02207151664611588,-2.457638548161397,485,1137,8697,-5.879782608695653
2024-07-18,0.3693295292439372,-2.235550704057832,366,1036,8315,-5.735260115606936
2024-07-19,0.8674011299435027,-2.306142801323664,406,1364,11412,-5.709844559585492
2024-07-22,1.17602787456446,0.20322395871785812,281,1154,10564,-5.724701195219124
2024-07-23,0.5908108108108109,-1.5176500063848941,428,1237,9085,-5.574809160305343
2024-07-24,0.4573539760731879,-2.3147075707320752,348,1073,6985,-6.344272445820433
2024-07-25,0.2786585365853658,-2.846424199696653,474,1166,10347,-5.748868778280543
2024-07-26,0.22393980848153214,-2.7665776130498454,429,1033,8266,-5.661892583120205
2024-07-29,-0.02891760904684979,-3.0623884029885295,169,450,3513,-6.694
2024-07-30,0.13653061224489788,-2.122797107430382,437,1033,8719,-5.6763723150358
2024-07-31,-0.06445945945945951,-2.5005546248617416,473,1007,8246,-5.891590909090909
2024-08-01,-0.02649973917579553,-3.3018977184304106,608,1309,9795,-5.8878682842287695
2024-08-02,0.48086854460093903,-3.142107520434391,503,1201,8553,-5.62725321888412
2024-08-05,0.8208333333333333,-1.6860349089933666,95,313,2097,-5.982022471910113
2024-08-06,-0.15711934156378604,-2.947043634052797,364,851,6486,-5.954302670623145
2024-08-07,-0.27049965776865165,-2.4440691645969395,466,995,8499,-6.297183098591549
2024-08-08,0.08905882352941175,-2.872726632661133,524,1176,9413,-6.09476861167002
2024-08-09,0.31193467336683417,-2.101135297615506,399,1193,9325,-6.351761517615176
2024-08-12,-0.5504048582995951,-2.7331765444989577,152,342,2909,-6.968918918918919
2024-08-13,0.13646153846153852,-3.272263547015212,403,897,6704,-5.34935732647815
2024-08-14,0.2884151246983105,-2.761878913297681,346,897,6097,-6.1134796238244515
2024-08-15,-0.1853904282115869,-3.1646312181092444,396,795,6607,-5.568181818181818
2024-08-16,0.2368994234465087,-3.1009763807712445,488,1073,7845,-5.8015384615384615
2024-08-19,-0.3258267716535433,-2.824884720861919,204,431,3242,-6.591370558375634
2024-08-20,0.1322496749024707,-2.8261331230436193,463,1075,9018,-5.911818181818181
2024-08-21,0.23022284122562667,-2.4077185366281992,420,1016,7852,-5.659644670050761
2024-08-22,0.1847647058823529,-2.3779711299191297,499,1201,8829,-5.507659574468085
2024-08-23,0.14582003828972562,-2.2120205547520517,449,1118,7671,-5.678048780487805
2024-08-26,-0.19715762273901816,-2.9899873999331934,110,277,2241,-7.338317757009346
2024-08-27,0.23921015514809585,-3.031894073237716,430,988,6962,-5.13768115942029
2024-08-28,0.11630648330058932,-2.3046287639686236,311,707,6097,-5.7037414965986395
2024-08-29,-0.14317365269461085,-2.919476644079601,531,1139,8320,-5.7880392156862746
2024-08-30,0.08102836879432622,-2.424480621731681,507,1185,10271,-6.121711899791232
2024-09-02,0.2693374422187981,-2.4727756632289553,175,474,3454,-6.776047904191616
2024-09-03,0.15897790055248617,-2.5241575238539564,195,529,3848,-5.717460317460317
2024-09-04,-0.08225000000000002,-3.592428389500219,405,795,7252,-5.805115089514067
2024-09-05,0.32462739531582674,-2.9019279165533702,398,1011,8412,-5.864322916666667
2024-09-06,-0.027472527472527538,-3.4646742231448666,595,1316,11576,-5.794326241134752
2024-09-09,0.2703245749613601,-2.532393319724772,168,479,3312,-6.712337662337661
2024-09-10,0.1881370826010544,-3.2066378065777617,327,811,6685,-5.697278911564626
2024-09-11,0.463302752293578,-2.394646750870992,438,1197,7948,-5.580102040816326
2024-09-12,0.05220061412487205,-3.1919639674469242,579,1375,9978,-5.895323741007195
2024-09-13,-0.04771205357142858,-3.4290664009706484,549,1243,11412,-5.7514450867052025
2024-09-16,0.23664717348927872,-1.5471874258359093,136,377,2630,-6.267424242424243
2024-09-17,0.5362862010221465,-2.4436598510598184,314,860,6710,-5.585324232081911
2024-09-18,0.20398172323759792,-3.435949192580392,461,1071,8975,-5.290702947845805
2024-09-19,-0.4445571331981069,-3.5266088486824922,514,965,9440,-6.175151515151515
2024-09-20,-0.06540342298288507,-2.887602222320574,479,1157,9410,-5.863157894736842
2024-09-23,0.8985507246376812,-1.9866349726717483,147,543,4358,-5.707299270072993
2024-09-24,-0.00897537728355841,-2.5112852659487186,385,874,7661,-6.199445983379501
2024-09-25,0.24616336633663363,-2.8132035571757306,493,1123,9347,-5.2800438596491235
2024-09-26,0.23534946236559143,-3.2614086321935414,417,1071,8405,-5.579691516709511
2024-09-27,0.4136968928344958,-3.1055425100231733,458,1119,8991,-5.323690205011389
2024-09-30,0.62,-2.609154190621612,180,560,4448,-5.991666666666666
2024-10-01,0.7808795411089865,-3.033430914018718,373,1196,9308,-5.5079320113314445
2024-10-02,-0.11598086124401913,-2.9131393721185574,642,1448,12388,-6.127841845140034
2024-10-03,0.08722760290556891,-2.9879928534304008,440,1212,9485,-6.592364532019705
2024-10-04,0.3861837191934279,-3.08707700532022,380,959,6458,-5.341899441340782
2024-10-07,0.09086294416243655,-2.928308375709085,177,414,3233,-6.342073170731707
2024-10-08,0.2349264705882353,-3.335781394270559,441,1191,9585,-6.052605459057071
2024-10-09,0.013803840166061248,-3.0195752278140873,595,1332,11568,-5.543357933579336
2024-10-10,0.15395256916996045,-3.4502863747487655,423,1095,8343,-5.75065963060686
2024-10-11,0.6874799357945426,-1.9267393072475874,296,950,7112,-6.011552346570397
2024-10-14,0.3993736951983299,-2.559582040107049,132,347,2254,-5.985714285714285
2024-10-15,0.6815047021943573,-1.8241065514597206,251,706,6305,-5.558744394618834
2024-10-16,0.5617774566473989,-1.9091788289992526,366,1018,8912,-5.623699421965318
2024-10-17,0.5694466720128308,-2.5436550709632146,316,931,6885,-5.578073089700998
2024-10-18,-0.0660972404730618,-2.8114627484648116,485,1037,9205,-6.031896551724138
2024-10-21,0.44725490196078427,-1.7098307911192805,127,383,2819,-6.042857142857143
2024-10-22,0.8140766550522647,-1.9469964559125592,364,1071,8128,-5.9799999999999995
2024-10-23,0.3716092761770906,-2.415974551724106,390,1033,8302,-5.702493074792243
2024-10-24,0.23369127516778507,-2.6575474439170588,423,1067,8366,-5.906845965770171
2024-10-25,0.3721405750798722,-2.651988654012988,441,1124,9073,-5.386416861826698
2024-10-28,0.2904030710172744,-2.2472169455311852,158,363,2887,-5.516993464052287
2024-10-29,0.19159074982480723,-3.231271097837933,419,1008,10810,-6.021282051282052
2024-10-30,-0.5478527607361963,-3.5387397558115117,467,837,8266,-6.06467991169978
2024-10-31,0.4118529632408103,-2.317600341663572,343,990,7637,-5.955521472392637
2024-11-01,0.26818980667838316,-2.390854306817558,344,794,6172,-5.54
2024-11-04,-0.2853437094682232,-2.3322873390137033,250,521,3621,-6.276068376068376
2024-11-05,0.31884816753926687,-1.700476264796225,396,1132,9103,-6.133147632311978
2024-11-06,0.08390879478827357,-1.7368911685446435,407,1128,8730,-5.868668407310705
2024-11-07,0.6426540284360188,-1.1983343484622602,418,1270,12597,-5.418656716417911
2024-11-08,0.4161888701517706,-1.9069478017739683,476,1303,8947,-5.787719298245615
2024-11-11,-0.6429193899782135,-2.40082759999065,152,307,2478,-6.83
2024-11-12,0.14567535545023688,-1.5563254454053297,475,1213,11788,-6.487643020594967
2024-11-13,0.41822338340953624,-1.9910316840589128,446,1085,9028,-5.35
2024-11-14,0.6144654088050314,-1.3086717483053054,490,1418,11170,-5.573026315789474
2024-11-15,0.5984972677595629,-1.5465051396764835,379,1085,8644,-4.8768361581920905
2024-11-18,0.08287769784172663,-2.345170988835362,193,502,3699,-6.26045197740113
2024-11-19,0.4746958637469586,-2.4853206149695954,345,888,7651,-5.493154761904761
2024-11-20,0.08206401766004418,-2.6341261678053995,543,1269,10194,-5.582661290322581
2024-11-21,-0.25090439276485793,-3.4597774089953126,536,1012,8828,-5.6791015625000005
2024-11-22,0.14719953325554255,-2.774530837005094,532,1182,9937,-5.476435643564356
2024-11-25,-0.2161220043572985,-2.646262418545608,147,312,2323,-6.281884057971014
2024-11-26,0.4036824877250409,-2.722396711944223,351,871,6813,-5.539583333333334
2024-11-27,0.5865727699530516,-2.2730241675400142,302,763,6810,-5.6475
2024-11-28,0.5286113699906804,-2.542525209038781,320,753,6101,-5.451515151515151
2024-11-29,0.0700581395348837,-1.897262077177764,101,243,2173,-5.964516129032258
2024-12-02,0.7111111111111111,-2.577055128812299,118,422,2972,-6.292857142857143
2024-12-03,0.5521249359959036,-2.5895035750208946,539,1414,12096,-5.396484375
2024-12-04,0.8226234340456889,-2.543748709099419,350,1007,8328,-5.475
2024-12-05,0.47576150356448477,-2.2339578179782884,414,1129,9543,-5.780661577608143
2024-12-06,0.6461643835616439,-2.0304967144496975,350,1110,8996,-5.973432835820895
2024-12-09,0.7345423143350605,-2.640491434099568,122,457,3312,-6.741666666666668
2024-12-10,0.21635282457879085,-2.8144541357234787,561,1457,11525,-5.969944341372913
2024-12-11,0.02363143631436308,-3.002968214517895,602,1243,10395,-5.372491349480969
2024-12-12,-0.3478576137112723,-3.024101881797894,538,979,9343,-5.5642166344294
2024-12-13,0.3213178294573643,-2.8901613183142523,456,1092,8967,-5.353937947494034
2024-12-16,-0.04336448598130855,-2.2460317117133783,171,364,3411,-6.471974522292994
2024-12-17,-0.3654446707399865,-2.468829258898053,467,1006,11203,-6.902008928571428
2024-12-18,-0.15582112567463383,-3.762022175481682,433,864,8823,-6.313669064748201
2024-12-19,-0.33134232498394345,-3.207277362408857,531,1026,8614,-6.0375
2024-12-20,-0.2670274771024147,-3.5583302689301353,418,783,6354,-5.575682382133995
2024-12-23,0.29422066549912435,-2.010602544300025,150,421,3223,-6.265248226950354
2024-12-24,-0.14056473829201105,-3.371085356980375,476,976,8096,-6.28568281938326
2024-12-25,0.38104956268221574,-2.359972516734283,193,493,3646,-5.735393258426967
2024-12-26,-0.4174917491749175,-3.872969056869596,98,205,1830,-6.732258064516129
2024-12-27,0.3211612903225806,-2.805566922044394,219,556,4612,-6.152682926829269
2024-12-30,1.7274941995359627,-0.8057368706783302,147,715,5012,-5.619718309859155
2024-12-31,0.12456546929316342,-2.901624061303848,245,618,5433,-6.063478260869566
2025-01-01,-0.08871951219512202,-3.064609230379166,219,437,4273,-5.890049751243781
2025-01-02,-0.23687374749498996,-3.0986488835075465,145,354,3862,-6.735
2025-01-03,0.03042553191489361,-2.42298342460262,264,676,5099,-6.8708
2025-01-06,0.7660039761431411,-2.077692382149758,118,385,2990,-6.065137614678899
2025-01-07,0.5163745892661554,-2.676953403737998,484,1342,12201,-5.407126948775056
2025-01-08,0.1746701846965698,-2.2706052114091935,419,1097,9435,-6.5624678663239076
2025-01-09,0.5436677631578947,-2.0062811579816135,294,922,8244,-5.955673758865248
2025-01-10,0.2809495192307693,-2.574993110652033,459,1205,8584,-6.192941176470589
2025-01-13,-0.6532894736842105,-3.244502074758877,171,285,3382,-6.4386904761904775
2025-01-14,0.359208103130755,-2.1470655810052657,288,798,6405,-6.214716981132076
2025-01-15,0.44554865424430645,-2.3585990673721886,386,1063,8658,-6.06160220994475
2025-01-16,0.8990745025451179,-2.011991664246394,493,1668,12991,-6.0675
2025-01-17,0.37056474614945817,-2.2870466966064438,480,1273,10630,-5.936961451247165
2025-01-20,0.6854256854256854,-0.8397819964261181,171,522,3889,-5.4215568862275445
2025-01-21,0.7254254770500257,-1.2115609955691924,475,1464,11611,-5.843778801843318
2025-01-22,0.6480040941658136,-2.206157359036593,536,1418,10555,-5.53312757201646
2025-01-23,0.397172236503856,-2.6046269129298945,537,1408,11048,-6.050205761316873
2025-01-24,0.20788359788359778,-2.598173249948765,553,1337,10683,-6.075298804780877
2025-01-28,0.5735528942115767,-2.1368942566427713,550,1454,12367,-5.485258964143427
2025-01-29,0.7514367816091954,-2.082352521868495,540,1548,12802,-5.628629856850716
2025-01-30,0.31707583196944894,-3.237755818711185,559,1274,11816,-5.493041749502982
2025-01-31,0.4699074074074074,-2.515316224481693,499,1229,10546,-5.306724511930587
2025-02-03,0.7384782608695651,-2.472848413583931,115,345,2349,-6.276237623762376
2025-02-04,0.8831353919239904,-2.262587206100677,406,1278,9015,-5.7715116279069765
2025-02-05,0.3885898815931108,-2.7752457492869262,525,1333,11758,-5.733611691022964
2025-02-06,0.5186361513311537,-2.3037534449445745,603,1538,11658,-5.328985507246377
2025-02-07,0.31709641255605386,-2.2880357267094733,526,1258,10183,-5.318101545253864
2025-02-10,0.8526315789473684,-1.7143796434764471,141,486,3299,-5.877165354330708
2025-02-11,1.0865119651921684,-2.0658529608647456,322,1057,7175,-5.153793103448275
2025-02-12,0.7186570989236288,-2.8031011228978047,530,1421,10764,-5.379540709812109
2025-02-13,0.6424962102071753,-1.853190699030406,493,1486,11241,-5.374008810572688
2025-02-14,0.7691365584813227,-1.734105284613033,424,1209,9452,-5.1763586956521745
2025-02-17,1.0599372384937238,-2.374142486476852,230,726,5328,-6.101851851851852
2025-02-18,0.747872340425532,-2.3327857409594692,299,923,6899,-5.879858657243816
2025-02-19,0.13980132450331123,-2.494499578441929,475,1035,9555,-5.555203619909501
2025-02-20,0.5321192052980133,-3.146967617393758,490,1322,10734,-5.330820399113081
2025-02-21,0.6305170239596469,-2.821406240882301,399,1187,9582,-5.358126721763084
2025-02-24,0.8136445242369839,-2.0490976197135424,147,410,2707,-5.62962962962963
2025-02-25,0.46357615894039733,-2.8395262059184248,644,1621,15567,-5.3709790209790205
2025-02-26,0.3027855153203342,-2.3823255181015868,442,994,8787,-5.532418952618454
2025-02-27,0.9652027027027027,-2.0314212952412056,346,1134,8515,-5.553987730061349
2025-02-28,0.9287275064267352,-2.1989711701920496,351,1205,9770,-5.423174603174603
2025-03-03,1.2649253731343284,-0.507347330159343,114,422,2645,-5.662135922330096
2025-03-04,0.7607471264367816,-2.213657319477864,436,1304,10334,-5.188528678304239
2025-03-05,1.2051237766263674,-1.7341107091601042,362,1375,9838,-5.323235294117647
2025-03-06,0.9182568334192881,-2.545777149016706,462,1477,11462,-5.478672985781991
2025-03-07,0.8055076628352489,-2.059155001639922,509,1579,11988,-5.086147186147187
2025-03-10,0.049685534591194944,-2.635399872828409,129,348,2473,-5.956140350877193
2025-03-11,0.45238095238095233,-2.4140653021372662,458,1180,8987,-5.517757009345794
2025-03-12,0.34560185185185177,-2.7733028397184345,489,1239,9924,-5.873672566371682
2025-03-13,0.030201342281879238,-2.578254598320196,426,915,7814,-5.876962025316456
2025-03-14,0.7717984604618615,-2.9499626054417716,378,1051,8750,-5.044057971014493
2025-03-17,0.4323374340949032,-2.731997220248221,170,399,2776,-5.415894039735099
2025-03-18,0.22287513116474286,-2.739341838523999,607,1299,10438,-5.632974910394265
2025-03-19,0.4184941176470589,-2.99683958535974,600,1525,13355,-5.810592459605027
2025-03-20,0.06963890935887986,-3.3423037957841575,413,944,7756,-5.544791666666666
2025-03-21,0.42896379525593004,-2.611713177616652,462,1140,9674,-5.391334894613583
2025-03-24,-0.11162790697674428,-2.385571691919255,159,357,2630,-5.969078947368422
2025-03-25,0.36135338345864654,-2.6529785565547237,577,1418,12613,-5.23427495291902
2025-03-26,-0.029055343511450425,-3.0778305347877875,656,1440,11398,-5.558833333333333
2025-03-27,-0.03217286914765903,-3.150490723171431,783,1716,15226,-5.704657534246576
2025-03-28,0.2937935034802784,-2.623631585009323,484,1240,9274,-5.629119638826185
2025-03-31,-0.2766176470588236,-2.8638892863640537,238,442,3524,-5.683478260869565
2025-04-01,0.351497975708502,-2.3320237300953583,369,866,7731,-5.562388059701493
2025-04-02,0.16874999999999996,-2.945560707929768,539,1221,9649,-5.887499999999999
2025-04-03,0.4831081081081081,-2.5790380977971075,422,1058,7722,-5.2594594594594595
2025-04-04,1.1166428571428573,-2.01275743401579,331,1069,8430,-5.097359735973598
2025-04-07,-0.29152542372881346,-2.753964468163989,162,310,2153,-6.435947712418301
2025-04-08,0.6787899860917942,-2.532698260971601,397,1041,9058,-5.576533333333333
2025-04-09,0.28833075734157654,-2.722497576388411,368,926,7028,-5.997982708933718
2025-04-10,0.3369795342272406,-2.5913333731273753,434,983,7249,-5.638071065989848
2025-04-11,0.32576950608446675,-2.3838295950042605,388,1009,8868,-6.558725761772853
2025-04-14,0.29952830188679247,-2.1166257518141185,118,306,2434,-6.376576576576576
2025-04-15,0.7189640035118526,-2.672329983562302,297,842,6892,-5.7805860805860805
2025-04-16,0.4805605247465713,-2.8721874167167067,481,1196,10913,-5.339220183486239
2025-04-17,0.424219247928617,-2.8412647064414327,451,1118,8600,-5.599761336515513
2025-04-18,0.38815393866506315,-2.5921032209889607,452,1211,9829,-6.3343750000000005
2025-04-21,0.05428571428571431,-2.8300645659015586,122,298,2628,-6.223333333333333
2025-04-22,0.1559440559440559,-2.655282066030638,494,1222,10382,-5.941125541125541
2025-04-23,-0.0988627748294163,-3.639637189988786,453,866,8030,-5.777475247524753
2025-04-24,0.04033561218147913,-3.098830555184365,521,1088,8147,-5.785656565656565
2025-04-25,0.6021440823327616,-2.106959390410481,302,864,7566,-5.715909090909092
2025-04-28,-0.03426724137931031,-2.055854239023254,132,332,2201,-6.584
2025-04-29,0.16918085969180863,-3.606949190400835,347,886,8273,-6.113622291021673
2025-04-30,0.8286512370311253,-1.8404487574941664,296,957,7273,-5.363970588235294
2025-05-01,0.8192569659442724,-2.2588006664759774,380,1235,9161,-5.651685393258427
2025-05-02,0.2342592592592592,-2.615993609603378,552,1176,11372,-5.313980582524271
2025-05-05,-0.041515151515151456,-2.4542414833779205,97,233,1578,-6.948387096774194
2025-05-06,0.4566064981949459,-2.143988515879581,389,996,8986,-5.531818181818181
2025-05-07,0.41046242774566466,-2.3406927059789417,492,1238,9878,-5.655482456140351
2025-05-08,0.47158249158249155,-2.3344619378069047,405,1080,11656,-5.685567010309279
2025-05-09,0.9105396825396824,-1.5219716506873056,355,1220,9244,-5.338972809667674
2025-05-12,1.3625196850393702,-2.1537747942017904,126,509,3905,-5.86936936936937
2025-05-13,0.4557547715442452,-2.648689062168675,496,1233,9572,-5.842116630669547
2025-05-14,0.7064094955489615,-2.100410340519498,411,1274,9518,-5.8327027027027025
2025-05-15,0.6328499721137757,-2.1484933915666797,490,1303,11536,-5.512100456621005
2025-05-16,0.45688246385920805,-2.2232394855256876,469,1122,9763,-4.962302483069978
2025-05-19,0.6632295719844358,-2.5659855267990377,131,383,2973,-5.724166666666666
2025-05-20,0.33498305084745755,-2.6281201326598564,434,1041,8824,-5.856109725685786
2025-05-21,0.752227903579255,-1.8742683462547483,352,1017,7802,-5.560443037974683
2025-05-22,0.37916371367824236,-2.9539038774702044,385,1026,9857,-5.413764044943821
2025-05-23,0.7199867637326275,-2.38595820589932,421,1090,9065,-5.5014962593516215
2025-05-26,-0.06753246753246753,-3.0649876281314343,125,260,2060,-6.447863247863248
2025-05-27,-0.24946996466431096,-1.9636157482614995,266,583,5017,-6.106349206349207
2025-05-28,0.21963406052076004,-2.148118488251046,406,1015,8735,-6.142447916666666
2025-05-29,0.6210227272727272,-2.7321739363141435,355,877,7331,-5.117350157728707
2025-05-30,0.3290976058931861,-2.748233339984539,475,1154,8844,-5.875576036866359
2025-06-02,0.11873804971319304,-3.6788906093600557,148,375,2883,-6.420833333333333
2025-06-03,-0.3309541150764749,-2.6583868103767005,481,892,8297,-6.35924276169265
2025-06-04,-0.021775644871025904,-3.252233283611656,542,1125,10838,-5.916666666666667
2025-06-05,0.5685393258426966,-2.51464523996884,343,992,8261,-5.797805642633229
2025-06-06,0.5897712833545108,-3.006796884211913,454,1120,9174,-4.793301435406699
2025-06-09,0.12391629297458896,-2.827084921602251,217,452,4119,-6.118750000000001
2025-06-10,-0.15740441572428648,-3.7409133611869123,679,1178,10816,-5.654914196567863
2025-06-11,-0.5352265043948614,-3.3798066616684888,544,935,8399,-6.017714285714286
2025-06-12,-0.2891472868217054,-3.375998346359624,549,999,9903,-5.733939393939394
2025-06-13,0.13658830620855933,-3.2382938233542906,541,1118,10939,-5.697445972495088
2025-07-03,0.3774215552523875,-2.8660319823141585,832,2100,18694,-5.8143603133159285
2025-07-04,0.5868037135278515,-2.44225854847235,400,1108,9910,-5.3975
2025-07-07,0.5737847222222222,-2.5061611134807737,151,425,3433,-5.622302158273381
2025-07-08,0.5783112582781458,-3.1524488850577224,474,1338,9963,-5.885011185682328
2025-07-09,0.4885608856088561,-2.3494304696303874,367,988,8436,-5.762426035502959
2025-07-10,0.5896209912536442,-2.798015181127068,471,1244,9796,-5.525339366515837
2025-07-11,0.5548985507246377,-3.0039297554866256,467,1258,9415,-5.603378378378379
2025-07-14,-0.2874084919472914,-3.7369360705282872,223,460,4889,-6.70324074074074
2025-07-15,0.37217217217217213,-2.2126527425486238,567,1431,10990,-5.7122605363984675
2025-07-16,0.07654260528893239,-3.3055387682595314,642,1400,13920,-5.920890410958904
2025-07-17,0.4152173913043478,-2.073848784681098,385,903,6963,-5.462021857923497
2025-07-18,0.535467255334805,-2.5167663729153587,407,952,7367,-5.208064516129032
2025-07-21,0.6767857142857143,-2.1750052999863474,99,293,2212,-6.337777777777779
2025-07-22,-0.1418940609951845,-3.4347937796330843,443,803,8469,-6.14128878281623
2025-07-23,0.3328658536585365,-2.973306833187443,495,1145,8043,-5.750847457627119
2025-07-24,0.6215357967667436,-3.0308789221290673,506,1226,11326,-5.031932773109244
2025-07-25,0.40232198142414854,-2.3124452307202166,348,944,7966,-6.201529051987768
2025-07-28,-0.1491758241758242,-2.7444540280274263,107,257,1869,-7.074
2025-07-29,-0.00741301059001518,-3.014284827964055,380,942,8042,-6.306575342465752
2025-07-30,0.23493743984600574,-2.709848602040929,352,687,6837,-5.057798165137615
2025-07-31,0.2013944223107569,-2.6828963762153357,443,1063,9512,-5.448448687350836
2025-08-01,0.5113985448666127,-2.2907150756139547,359,878,7426,-5.420116618075801
2025-08-04,0.8098400984009841,-2.2296550011917047,182,631,4542,-5.797633136094675
2025-08-05,0.3964444444444444,-3.1683755756884042,385,965,9160,-5.403856749311296
2025-08-06,0.5717405691594969,-2.8330243732891103,403,1108,8286,-5.701583113456465
2025-08-07,0.21988165680473368,-2.514258023964769,468,1222,10827,-6.680997624703087
2025-08-08,0.32364116094986806,-2.547434773337448,537,1358,11740,-5.755268389662028
2025-08-11,-0.04020408163265314,-3.18375901049757,142,348,2741,-6.421100917431193
2025-08-12,0.21483146067415723,-3.056619518804978,397,938,7800,-6.105882352941178
2025-08-13,0.6653956834532375,-2.666590120802771,359,1031,7268,-5.719033232628398
2025-08-14,0.47592879256965953,-2.1775789831853998,336,956,7404,-6.091194968553459
2025-08-15,0.47663551401869153,-2.358018155917134,411,1087,9109,-5.766486486486486
2025-08-18,1.4656880733944952,-1.0831852032447598,96,449,3761,-6.552272727272728
2025-08-19,0.8492382693479585,-2.1514387847976226,377,1264,10121,-5.648367952522255
2025-08-20,0.860376282782212,-2.5747901166877702,412,1342,10052,-5.698952879581152
2025-08-21,0.3182214948172395,-2.2143231999760995,515,1318,10006,-5.777894736842105
2025-08-22,0.5621037463976946,-2.495189689816889,385,1003,8619,-5.407262569832403
2025-08-25,-0.3852390852390852,-2.8529076066739614,159,322,2417,-5.914383561643835
2025-08-26,0.6894039735099339,-2.1528146868744527,308,900,6611,-5.152758620689655
2025-08-27,0.18473804100227792,-3.318531878300638,392,925,7464,-5.748548812664908
2025-08-28,0.048418334409296375,-3.1017280217933867,461,1088,9020,-6.1036117381489845
2025-08-29,-0.17761732851985557,-3.3570600752702298,425,960,8335,-5.967493796526055
2025-09-01,0.2479820627802691,-2.8979505173494835,124,322,3205,-6.9033613445378155
2025-09-02,0.3254637436762226,-1.6432376244070497,157,436,3764,-6.401418439716311
2025-09-03,-0.013277693474962042,-3.0779781374617037,416,902,9083,-5.950125313283209
2025-09-04,0.6661724327292696,-2.081615910340811,409,1412,9736,-5.431606217616581
2025-09-05,0.47562753036437244,-2.2991800000064835,358,877,8345,-5.584227129337539
2025-09-08,0.053503184713375784,-2.857210155722928,146,325,2639,-6.261428571428572
2025-09-09,0.5154727793696274,-2.567658956279353,484,1261,10949,-5.7776286353467565
2025-09-10,0.45485714285714285,-2.8894220458354622,514,1236,11047,-5.243181818181818
2025-09-11,-1.441092211280215,-3.4007832191448792,908,1326,17075,-6.9553430821147355
2025-09-12,-0.25588585017835924,-2.7232659228699627,549,1133,8970,-6.512404580152672
2025-09-15,-0.5048625792811839,-3.5035612447089117,148,325,2908,-7.328260869565218
2025-09-16,0.020902160101651773,-3.1420049337183795,464,1110,9641,-6.1665148063781325
2025-09-17,-0.5242751180040458,-3.5597067316486637,514,969,8549,-6.422690763052209
2025-09-18,0.07848739495798311,-2.833948048585947,530,1255,9804,-6.466535433070866
2025-09-19,0.11781045751633981,-3.1752509636022346,548,1288,10093,-6.287428571428571
2025-09-22,0.5688632619439867,-1.7971159835634802,128,479,3174,-6.7
2025-09-23,0.21948998178506376,-2.402300598360899,316,782,6714,-5.74
2025-09-24,0.7690398432397126,-2.3150065288248927,407,1124,9423,-5.118406593406593
2025-09-25,0.007439999999999964,-3.2347931908550485,383,867,9184,-6.041944444444446
2025-09-26,-0.11935028248587573,-3.024634763475839,466,950,9145,-5.728146453089244
2025-09-29,-0.03354735152487962,-3.01832213171738,192,431,4497,-6.448936170212766
2025-09-30,0.07463414634146334,-2.956429089948822,458,977,8611,-5.594186046511628
2025-10-01,0.7553918285331547,-2.405942074753099,393,1100,9627,-5.214754098360656
2025-10-02,0.7028430160692212,-2.08193241866651,426,1192,9224,-5.05860349127182
2025-10-03,0.8421216848673948,-2.4637962666821287,336,946,7874,-4.961846153846154
2025-10-06,0.7015503875968994,-3.1891258433913645,201,444,4121,-5.828729281767956
2025-10-07,0.4630685675492193,-2.6896157251983572,437,1036,8822,-5.597831325301206
2025-10-08,0.5891612200435732,-2.212694083516879,543,1293,10111,-5.376652892561983
2025-10-09,0.39465478841870816,-2.2864698200327496,378,969,8160,-5.509348441926345
2025-10-10,-0.014465032875074795,-3.1861897347454327,567,1106,9698,-5.50092936802974
2025-10-13,0.7020316027088036,-2.2166838402455737,115,328,2355,-5.549557522123894
2025-10-14,0.6065032987747409,-1.7217632421881786,300,761,7362,-5.708518518518519
2025-10-15,0.20341506129597198,-3.4527321325894653,372,770,7544,-5.718862275449101
2025-10-16,0.7719745222929936,-2.138161656407603,336,1077,8686,-5.158598726114651
2025-10-17,0.5340626848018923,-2.117346375128847,486,1205,9291,-5.343040685224839
2025-10-20,-0.24833906071019482,-2.3779006954332322,306,567,5767,-5.594076655052265
2025-10-21,-0.019315068493150695,-2.9963886321086686,471,989,9688,-5.84808988764045
2025-10-22,0.3006003430531731,-2.763953977312265,334,832,6254,-5.670886075949367
2025-10-23,0.462648691514671,-2.7981191710340645,338,923,6462,-5.283766233766234
2025-10-24,0.6548523206751055,-2.7659845760549304,316,869,6714,-5.519366197183099
2025-10-27,1.051270207852194,-1.2433599736971428,90,343,2160,-4.665853658536585
